mood,Pytanie_otwarte,URL,Device type,System,Browser,,,oceny,wystąpień,% odpowiedzi,,,,,Desktop,Telefon,Tablet,Nieznane
1,wiecej danych,https://allegro.pl/silniki-i-osprzet-glowice-cylindrow-50836?string=glowica%20es%20s%2015%20uzywana%20&order=m&bmatch=base-relevance-floki-5-nga-aut-1-2-0222,Desktop,Win8,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/ogrod-1532?string=kwietnik%20naro%C5%BCny%20metalowy&order=m&bmatch=base-relevance-floki-5-nga-hou-1-2-0203,Desktop,WinXP,Chrome 49.0.2623.112,,,,,,,,,,,,,
1,chcę lampę,https://allegro.pl/listing?string=lampa%20warsztatowa%20nad%20blat&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=podlewaczka%20do%20kwiat%C3%B3w%20domowych&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=ga%C5%BAnik%20walbro%20160a&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,aby wykaz był zgodny z podanym zapotrzebowaniem,https://allegro.pl/listing?string=daszek%20do%20hu%C5%9Btawki%20ogrodowej%20235x128%20&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,du[a,https://allegro.pl/zabawki-11818?string=%20w%C3%B3zek%20z%20przegubem&order=d&bmatch=base-relevance-floki-05-nga-zab-1-1-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,trafniejsze szukanie,https://allegro.pl/akcesoria-samochodowe-lewarki-samochodowe-253578?string=samochodowy%20lewarek%20elektryczny%2012&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win8.1,IE 11,,,,,,,,,,,,,
1,,http://allegro.pl/listing/user/listing.php?string=OPTIMUM%20AMINO%20ENERGY%20270g%20AMINOKWASY%20TAURYNA%20BCAA&us_id=40231406&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=lipstick%20knife&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,WinXP,Opera 36.0.2130.80,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=pendrive%20corsa&order=d&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=naprawa%20vario%20terminala&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,Kto układa te pytania ???,https://allegro.pl/instrumenty?ref=culture.entertainment-layer-main&buyUsed=1&string=akordeon%20szko%C5%82a&order=m&bmatch=base-relevance-floki-5-nga-cul-1-3-0222,Desktop,MacOSX,Safari 9.1,,,,,,,,,,,,,
1,Wyniki wyszukiwania powinien być adekwatny do frazy wyszukiwanej. W przypadku braku takiej frazy powinien być komunikat a nie jak jest teraz sterta śmieć nie związanych z wyszukiwaniem.,https://allegro.pl/listing?string=nap%C4%99d%20hydrauliczny%20do%20przyczepy&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
1,musi byc wiecej artykułow,https://allegro.pl/listing?string=Obudowa%20HTC%20Wildfire%20S%20A510E%20ORYGINALNA%20DOTYK&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/wyposazenie-123?string=roleta%20do%20okr%C4%85g%C5%82ego%20okna&order=m&bmatch=base-relevance-floki-5-nga-hou-1-3-0203,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/rowery-i-akcesoria-16414?string=fotel%20rowerowy%20na%20prz%C3%B3d&price_to=100&order=m&bmatch=base-relevance-floki-5-nga-spo-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,znależnienie tego co wpisuję,https://allegro.pl/czesci-samochodowe-620?string=zawias%20tylnej%20szyby%20tucson&order=p&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,Win7,Opera 43.0.2442.1144,,,,,,,,,,,,,
1,tak,https://allegro.pl/telefony-komorkowe-165?string=tylna%20klapka%20samsung%20galaxy%20trend%202%20lite&order=p&bmatch=s0-tel-1-4-0410,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,więcej ofert,https://allegro.pl/listing?string=zbiornik%20na%20deszcz%C3%B3wk%C4%99%20dekoracyjny&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,trafność,https://allegro.pl/czesci-i-akcesoria-motocyklowe-156?string=%C5%9Bwiece%20irydowa%20honda%20rebel%20125&order=p&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/obuwie-sportowe-25959?string=buty%20sportowe%20%20korki%20dzieci%C4%99ce%20roz.%2038&order=m&bmatch=s0-bab-1-4-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=rowerek%2016%20elsa&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win8.1,IE 11,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=adapter%20do%20kierownicy%20renault%202004&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,powinno pokazać sie to czego szukam czyli amortyzatory bilstein b6 do accorda VI generacji,https://allegro.pl/listing?string=bilstein%20b6%20accord%20VI&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,nie tego szukałem !!!,https://allegro.pl/listing?string=Studio%20GP&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,mało,https://allegro.pl/listing?string=Pettenon%20Cosmetici&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,nic,https://allegro.pl/listing?string=mapa%20karkonosze%20szklarska%20por%C4%99ba&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Ubuntu,Firefox 51.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=Felgi%20%20%20Opony%20Zimowe%20(Ko%C5%82a)%2015%22%20do%20Volvo%20V40&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,gość z małopolskiego sprzedaje w pomorskim -absurd,https://allegro.pl/listing?string=taczka%20z%20silnikiem%20spalinowym&order=p&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/odziez-damska-76033?string=elegancka%20narzutka%20bal%20wesele&order=m&bmatch=base-relevance-floki-5-nga-odz-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/rtv-i-agd?string=telewizor%2028%20cali%20plazma%20&sourceid=Mozilla-search&order=m&bmatch=s0-ele-1-4-0403,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=korek%20wlewu%20oleju%20yamaha%20xj%20diversion&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,"Jasny czytelny i uczciwy tytuł aukcji.",https://allegro.pl/listing?string=Knights%20%26%20Merchants%20cd&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,konkretne produkty,https://allegro.pl/listing?string=wirnik%20dwt&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/elementy-nadwozia-pozostale-19007?string=Czujnik%20hamulca%20cz%20350&order=m&bmatch=base-relevance-floki-5-nga-aut-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=przew%C3%B3d%20podcisnienia%20zafira%20a&sourceid=Mozilla-search&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=focus%20mk2%20ksi%C4%85%C5%BCka&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,spierdalaj,https://allegro.pl/listing?string=pami%C4%85tka%20chrztu%20%C5%9Bwi%C4%99tego%20butelka&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/opony-i-detki-opony-251495?string=26%20x%202%2C2%20slik&order=m&bmatch=base-relevance-floki-5-nga-spo-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/budownictwo-i-akcesoria-1520?string=kratka%20odp%C5%82ywowa%20liniowa%20zewnetrzna&order=m&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/sport-i-turystyka?string=salsa%20kierownica&order=m&bmatch=base-relevance-floki-5-nga-spo-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=Opel%20Tigra%20A%20-%20Siedzenia%20ty%C5%82%20%20%20prz%C3%B3d%20(fotele)&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,IE 15.15063,,,,,,,,,,,,,
1,,https://allegro.pl/zabawki-11818?buyNew=1&plec=Ch%C5%82opcy&wiek-dziecka=12%20m%20%2B&price_to=50&string=dla%20rodzenstwa&order=m&bmatch=base-relevance-floki-05-nga-zab-1-3-0222,Desktop,Win10,Opera 44.0.2510.857,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=GARA%C5%BB%20Z%20P%C5%81YTY%20WARSTWOWEJ%20OCIEPLANY%20GARA%C5%BBE%20%206%20X%204&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=SILNIK%20MOST%20wszystkie%20cz%C4%99%C5%9Bci%20vw%20LT%2035%202.8%20tdi&order=pd&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=%C5%82o%C5%BCe%20%C5%82%C3%B3%C5%BCko%20tapczan%2080x200%20z%20materacem%20%C5%82%C3%B3%C5%BCeczko&order=qd&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 53.0.2785.116,,,,,,,,,,,,,
1,,https://allegro.pl/czesci-samochodowe-620?string=paski%20do%20alternatora%20vw%20golf%203&order=m&bmatch=s0-aut-1-4-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,Znaleźć produkt,https://allegro.pl/listing?string=Adapter%20uchwytu%20rowerowego%20Garmin%20Etrex&order=pd&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,żeby wyszukiwarka znalazła szukany produkt.,https://allegro.pl/listing?string=bmw%20e34%20535i%20zaciski&order=p&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,MacOSX,Safari 10.1,,,,,,,,,,,,,
1,wyszukiwarka musiałaby byc sprawniejsza,https://allegro.pl/listing?string=donica%20wielopoziomowa&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=S%C5%82onka%20Antoni%20Kulczycki&order=p&bmatch=s0-uni-1-4-0222,Desktop,Win10,Opera 43.0.2442.1144,,,,,,,,,,,,,
1,niee to co szukam,https://allegro.pl/listing?string=t%C5%82ok%20stage6%20streetrace%2070%20keeway&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,Znalezc czesc ktora jest mi potrzebna,https://allegro.pl/czesci-samochodowe-620?order=m&string=lusterka.samochodowe%20boczne%20vw%20golf%20VI&bmatch=base-relevance-floki-5-nga-aut-1-3-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
1,szukam zasilacza do myjki,https://allegro.pl/listing?string=KARCHER%20%C5%81ADOWARKA%20SIECIOWA%20DO%20MYJKI%20DO%20OKIEN%20WV%2050&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/czesci-i-akcesoria-motocyklowe-kaski-256717?rozmiar=M&typ=Cross%20%2F%20Enduro&buyNew=1&price_to=350&string=naklejki%20na%20motocykl&order=pd&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,MacOSX,Safari 9.1.2,,,,,,,,,,,,,
1,Wystarczy ze znajdzie to co szukam,https://allegro.pl/listing?string=zestaw%20filtr%C3%B3w%20i%20olej%20polo%209n%201.4%20tdi&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/wozki-spacerowe-82611?string=pokrowiec%20na%20nozki%20do%20wozka%20spacerowego&order=m&bmatch=base-relevance-floki-5-nga-bab-1-3-0222,Desktop,Win7,Chrome 57.8.2987.98,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=przyczepka%20samochodowa%20do%201300kg&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/czesci-samochodowe-620?string=Termostat%20Toyota%20Avensis%201.6%201998&p=2&order=m&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,WinXP,Chrome 49.0.2623.112,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=ADIDAS%20PERFORMANCE%20VOLLEY%20TEAM%204&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,szukam linki do szyby a wyskakują DRZWI no HALO!,https://allegro.pl/drzwi-drzwi-254580?string=linka%20szyby%20peugeot%20306&order=m&bmatch=base-relevance-floki-5-nga-aut-1-3-0222,Desktop,Win8.1,IE 11,,,,,,,,,,,,,
1,,https://allegro.pl/ogrod-1532?string=lampa%20ogrodowa%20stoj%C4%85ca%20z%20czujnikiem%20ruchu&order=t&bmatch=base-relevance-floki-5-nga-hou-1-5-0203,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
1,"Domyślnym kryterium powinien być czas do końca lub cokolwiek innego a nie ""trafność""!",https://allegro.pl/listing?string=k%C3%B3%C5%82ka%20gumowe%20pompowane&order=d&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,pisalem wymlar 185 50 r 15,https://allegro.pl/opony-99193?string=opony%20caloroczne%20185%2060%20r%2015%20nowe%204%20sztuki&order=m&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/kola-felgi-felgi-18731?string=felgi16%20fiat%20siena&order=m&bmatch=base-relevance-floki-5-nga-aut-1-2-0222,Desktop,Win7,Opera 43.0.2442.1144,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=wsk%20dudek%20lelek%20gil%20lusterko&similar=1&link=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,potrzebuje to czego szukam,https://allegro.pl/wyposazenie-wnetrza-fotele-kanapy-8682?string=Ford%20Galaxy%202%20pod%C5%82okietnik%20kierowcy&utm_source=google&utm_medium=cpc&ev_campaign=Motoryzacja%20-%20Cz%C4%99%C5%9Bci%20samochodowe%20-%20Pozosta%C5%82e%20%5BMarki%5D&ev_adgr=Cz%C4%99%C5%9Bci%20samochodowe%20-%20Wyposa%C5%BCenie%20wn%C4%99trza%20-%20Fotele%20-%20Ford%20Galaxy&ev_ln=%2Bfotel%20%2Bgalaxy&ev_content=113969014639&ev_n=g&order=qd&bmatch=base-relevance-floki-5-nga-aut-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/czesci-samochodowe-620?string=ford%20focus%20mk2%201.6%20tdci%20oslona%20pokrywa%20%20pod%20silnik&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,WinNT,Firefox 50.0,,,,,,,,,,,,,
1,nic,https://allegro.pl/listing?string=szczotka%20na%20wiertarke%20prania&order=p&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,MacOSX,Safari 10.0.3,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=kingdom%20come%20deliverance&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/czesci-i-akcesoria-motocyklowe-156?string=dokumenty%20do%20jawki&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
1,lepsze wyszukiwanie kluczowe,https://allegro.pl/listing?string=prius%20ogniwo&order=p&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,IE 11,,,,,,,,,,,,,
1,Wyniki wyszukiwania mają się nijak do słowa wyszukiwanego. Parodia wyszukiwarki.,https://allegro.pl/listing?string=CZERWI%C5%83SKI%20DAWNA%20BRO%C5%83&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=tester%20%C5%BCar%C3%B3wek%20choinkowych&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=uszczelka%20guma%20lampy%20audi%20a8%20s8%20d2&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Opera 44.0.2510.857,,,,,,,,,,,,,
1,musiałbym znaleść  to co szukałem,https://allegro.pl/listing?string=manta%20hdd%202000&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=Tylko%20u%20nas%20-%20larwy%20jedwabnik%C3%B3w%20morwowych!&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,IE 11,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=farba%20do%20stali%20grafit&order=d&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,"wyniki wyszukiwania nie znalazły tego czego szukam a co do tego ''Co musiałoby się stać żebyś ocenił/a je wyżej?''...no coż odpowiedz nie jest wcale taka prosta",https://allegro.pl/listing?string=nypel%20do%20sk%C3%B3r&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=wk%C5%82ad%20stacyjki%20saab&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,"to proste wpisuję frazę i oczekuję wyszukania jej we wszystkich kategoriach niestety wyświetlają się tylko te oferty które są promowane lub te które mają jakieś znajomości z adminami allegro",https://allegro.pl/listing?string=pajero%20sport%20bendix&order=p&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 56.0.2924.87,,,,,,,,,,,,,
1,musiało być to co chce,https://allegro.pl/listing?string=namioty%20turystyczne%20%20dwa%20pokoje&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=muzykofilia&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,gown,https://allegro.pl/listing?string=stojak%20na%20polana&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win8.1,Opera 44.0.2510.857,,,,,,,,,,,,,
1,szybciej znalesc,https://allegro.pl/listing?string=obrazy%20na%20sciane%20szklo%20hartowane&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=znaczniki%20z%20numerem%20telefonu%20(wys.%200%2C8mm)&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=podpora%20bramy%20przesuwnej&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,żadna z fraz które wpisałem w wyszukiwarce nie występuję w wynikach. DNO.,https://allegro.pl/listing?string=g%C5%82owica%2024%20z%C4%85bki&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=dysza%20klimatyzacji%20mazda%205&sourceid=Mozilla-search&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=historia%20kultury%20uzdrowiskowej%20w%20europie&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/kompaktowe-z-wymienna-optyka-panasonic-110663?string=lumix%20g8&order=p&bmatch=base-relevance-floki-5-nga-ele-1-1-0403,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,wiencęj wyników,https://allegro.pl/dziecko?string=Odrzutowiec%20RC&order=m&bmatch=s0-bab-1-4-0222,Desktop,Win10,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=drukowanie%20ok%C5%82adek%20dvd&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/obuwie-meskie-532?string=buty.meskie%20adidas%2040cm&order=m&bmatch=s0-obu-1-4-0410,Desktop,Win10,Chrome 56.0.2924.51,,,,,,,,,,,,,
1,kapcie to nie czułenka,https://allegro.pl/obuwie-damskie-531?string=czolenka%20na%20koturnie%20z%20odkrytymi%20palcami&order=m&bmatch=base-relevance-floki-5-nga-obu-1-2-0410,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,lepszy opis,https://allegro.pl/listing?string=%C5%BCar%C3%B3wka%20led%20gu10%20nieb&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=zelmer%20cito%2012&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,bo niemoge wyszukac,https://allegro.pl/gry?string=plants%20vs%20zombies%20garden%20warfare%202%20xbox%20360&order=m&bmatch=base-relevance-floki-5-nga-cul-1-5-0222,Desktop,WinVista,Chrome 49.0.2623.112,,,,,,,,,,,,,
1,musiało by być znalezione to co jest szukane,https://allegro.pl/listing?string=obudowa%20do%20samsung%20alfa&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,WinXP,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=bluzka%20damska%20na%20chrzest&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,trafność wyszukiwania,https://allegro.pl/listing?string=rurka%20cienko%C5%9Bcienna%20metalowa&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 56.0.2924.87,,,,,,,,,,,,,
1,"lepiej wybierał po prostu trafniej.",https://allegro.pl/listing?string=os%C5%82ona%20karty%20bankowej&order=p&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,MacOSX,Safari 10.0.2,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=Lokomotywa%20elektryczna%20EU45-205%20PKP%20CARGO%20PIKO&similar=1&link=1&order=m&bmatch=base-relevance-floki-5-nga-uni-1-5-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,musze znaleźć to czego szukam,http://allegro.pl/listing/user/listing.php?string=zaproszenia%2Cwinietki%20i%20zawieszki%20%C5%9Blubne&us_id=4411135&id=74177&order=m&bmatch=base-relevance-floki-5-nga-odz-1-2-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
1,Znalezc to czego szukam ;),https://allegro.pl/listing?string=przyciski%20kierownicy%20ford%20galaxy%20mk2&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win7,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/instrumenty?string=instrumenty%20muzyczne%20gitary%20elektryczne&order=m&bmatch=s0-cul-1-4-0222,Desktop,Win7,Firefox 51.0,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=zabawki%20ogrodowe%20na%205%20latka&order=m&bmatch=base-relevance-floki-5-nga-uni-1-1-0222,Desktop,WinXP,Chrome 34.0.1847.137,,,,,,,,,,,,,
1,Lepsza trafność wyszukiwania.,https://allegro.pl/listing?string=PERC%205%2Fi%20Integrated&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win10,IE 14.14393,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=akumulator%20do%20reno%20clio%202&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8,Opera 43.0.2442.1144,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=overlock%20chi%C5%84ski&order=m&bmatch=base-relevance-floki-5-nga-uni-1-3-0222,Desktop,Win10,Chrome 57.0.2987.133,,,,,,,,,,,,,
1,,https://allegro.pl/listing?string=pr%C4%99ty%20fluorescencyjne&order=m&bmatch=base-relevance-floki-5-nga-uni-1-2-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,,https://allegro.pl/silniki-i-osprzet-tloki-pierscienie-cylindry-19039?string=cylinder%2090%20simson&order=m&bmatch=base-relevance-floki-5-nga-aut-1-1-0222,Desktop,Win7,Firefox 52.0,,,,,,,,,,,,,
1,nic,https://allegro.pl/listing?string=czesci%20domki%20holenderskie&p=2&order=m&bmatch=s0-uni-1-4-0222,Desktop,Win8.1,Firefox 52.0,,,,,,,,,,,,,
